Name,SongID
Lay All Your Love On Me,4euAGZTszWPrriggYK0HG9
Walking On Sunshine,05wIrZSwuaVWhcv5FfqeH0
China In Your Hand - Single Version,5yCGnTXgXyw64AnSq6yJaY
Straight From The Heart,7uBxi4jHZqgWAjqLEl1KcF
Together In Electric Dreams,2J9yZBKajggHsCmoSiaVCw
Alone,54b8qPFqYqIndfdxiLApea
The Best - Edit,2W2ieVidLIx9TDvxu0ZT6F
Sweet Little Mystery,58qBa4R0T7u0ZiuRvMJRUN
If I Could Turn Back Time,6mYrhCAGWzTdF8QnKuchXM
Mary's Prayer,6G3afsR0udhKnAU0Tut25j
Islands in the Stream,6apPqjW8ezpKEicAkkBlvO
The Whole of the Moon - 2004 Remaster,15mZo1Kah03g8CTLbSsWrr
Miss You Like Crazy,6WTD4ZZx3jit6MY3hDDXcc
A Groovy Kind of Love,5OHUTC4EvTbL0DuZQRIGGX
The Living Years,7xc93x2tOFa5bHfml5dAEB
We Belong,665Jxlgi1HamPKbW1vwzx4
Pour Some Sugar On Me - Remastered 2017,0PdM2a6oIjqepoEfcJo0RO
St. Elmos Fire (Man in Motion),1A2PWRltFrX8iB8IP3CUgo
Let's Hear It for the Boy,4VyU9Tg4drTj2mOUZHSK2u
Never Ending Story,1F43XlPBiwAUUIhrUGzylO
The Winner Takes It All,3oEkrIfXfSh9zGnE7eBzSV
When I See You Smile,0tKjVEJlX3IZ5L1rEJc5hh
Stuck On You,6HPLeKiNm92RbykX2BDTUB
Against All Odds (Take a Look at Me Now) - 2016 Remaster,63CHa6rmamv9OsehkRD8oz
Nothing's Gonna Change My Love For You,7pUJSr5pgnQjCTc7PfiUVA
Girls Just Want to Have Fun,4y1LsJpmMti1PfRQV9AWWe
I Love Rock 'N Roll,2Cdvbe2G4hZsnhNMKyGrie
Higher Love - Single Version,17Ng10tIgnYmAitl0SgT3R
Missing You,1Qrdlkgg9I4J7r3P4kZNwr
We Are The World,3Z2tPWiNiIpg8UMMoowHIk
"Footloose - From ""Footloose"" Soundtrack",2vz1CsL5WBsbpBcwgboTAw
Kids In America,1YGZyfvdgZxzipWoWYVKxi
How Am I Supposed to Live Without You,3RMeOetCdXttthQK0clPuz
Everybody Wants To Rule The World,4RvWPyQ5RL0ao9LPZeSouE
Glory of Love,1eyq8cjUQ2daFthW2PC2GM
Coming Around Again - Remastered 2004,10IjsMtp26Om76fzdCZ5me
Hysteria,2PFIZFcGry0po3ZfRZkzKc
Can't Fight This Feeling,5WwqdeavrQrbeAMDxGawse
Everywhere - 2017 Remaster,254bXAqt3zP6P50BdQvEsq
"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",1UvTPXlImVd4jcucK4qJwb
"Get Outta My Dreams, Get Into My Car",2D4D3hiOf5U0W6SvJoCQph
Hold Me Now,482pOo6IOI0qNNHxkQFEDn
Fast Car,2M9ro2krNb7nr7HSprkEgo
You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk
You Can't Hurry Love - 2016 Remaster,4YwbSZaYeYja8Umyt222Qf
Wouldn't It Be Good,00FDHurakzVEiPutdUxXXq
Endless Love,5iwyLsQ5yjnCaRrJGyAPZM
Jack & Diane,43btz2xjMKpcmjkuRsvxyg
Wake Me up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c
Don't Dream It's Over,7G7tgVYORlDuVprcYHuFJh
Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg
I Knew You Were Waiting (For Me),2XgDgIsVUOt9Lov5G4Wruy
"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",1OzrlK57iLTIjmbZC1ppWM
End Of The Line,4HA2jo7wkMdN1lmLO6ryzE
Every Time You Go Away - Radio Edit,05fHQeRbCSjKVS6z0WbQKJ
It's Raining Men,5g6nzsOxwxdoj6sqAl0NXB
I'm Coming Out,3SnGymj6ijE2iuUfWxLo1q
Hurts So Good,67eX1ovaHyVPUinMHeUtIM
Time After Time,1Jj6MF0xDOMA3Ut2Z368Bx
Stuck With You,2cFl7utlqyZjCXN1G5nRvA
Total Eclipse of the Heart,1VrfLrBviw9A6JzRoo3t2C
Gloria,1mskmld5ZKEhRaNvYVPoqZ
You're the Inspiration - 2006 Remaster,36lkJSDyMEZoWTqtRj8Q8q
Tell It to My Heart,3YVPpVJvJG2EauXurPA90F
Flashdance...What a Feeling - Radio Edit,3cbV252akVZInSvJk7jAYX
You're the Voice,5NwkWwfRJaT55hEPtCmJHx
I Can Dream About You,2TSVJz7sJIUInkzWVJIsCf
Shattered Dreams - Remastered,5KXKhCfPNS4342ly8tTf6w
True Colors,2A6yzRGMgSQCUapR2ptm6A
Papa Don't Preach,6A8OnjnpShshNpcqWtZRjr
Raspberry Beret,5jSz894ljfWE0IcHBSM39i
Every Breath You Take,0SNGe4xksgp7CGnY5kMXOJ
"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY
"Signed, Sealed, Delivered (I'm Yours)",2eF8pWbiivYsYRpbntYsnc
Wonderful Tonight,6zC0mpGYwbNTpk9SKwh08f
Here You Come Again,6H7nDglS6xWpRidbhMwI2L
This Will Be (An Everlasting Love),0PDCewmZCp0P5s00bptcdd
Dancing Queen,2ATDkfqprlNNe9mYWodgdc
Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv
"You're The First, The Last, My Everything",3rqXP37YkEnizabzjM7uIu
Hold the Line,17arUdDWEinOOVrrVUkEM7
Landslide,5ihS6UUlyQAfmp48eSkxuQ
September,3wpLkju0bJy89kjgdRys0j
Love Really Hurts Without You,4GhtDORJiSRYxj6M1bv0vX
"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",3mRM4NM8iO7UBqrSigCQFH
Hopelessly Devoted To You - From “Grease”,5BUq9bdtsm3LWw5laJeJ4R
Let It Be - Remastered 2009,7iN1s7xHE4ifF5povM6A48
Don't Go Breaking My Heart,7HW5WIw7ZgZORCzUxv5gW5
I Got Lucky,0j5u1HPcFQxKDJQ89zwOFn
Danny's Song,0ju1jP0cSPJ8tmojYBEI89
"Evergreen (Love Theme from, ""A Star Is Born"")",2IcqY68BxP1ONPi3ME6aje
Somebody To Love - 2011 Mix,4rDbp1vnvEhieiccprPMdI
Mamma Mia,2TxCwUlqaOH3TIyJqGgR91
I'd Really Love to See You Tonight - 2012 Collection Remaster,0ywn1mAGr0E8N5p32JwuHB
A Song for You,5spAjqC772iC2KzDvEkmSr
Summer Nights - From “Grease”,2AVkArcfALVk2X8sfPRzya
Are You Ready For Love? - Remastered,3D15FZXmjfna7aFfKmEajd
"Take Me Home, Country Roads",1YYhDizHx7PnDhAhko6cDS
Your Smiling Face,1Q34tAtTWI6RdW1qzFQiPb
You to Me Are Everything,65kKvpTuhJAVxyFPlKuOAd
Jolene,2SpEHTbUuebeLkgs9QB7Ue
Boulder to Birmingham - 2003 Remaster,05XNDab0Lhitzqk7tRpOnY
Gimme! Gimme! Gimme! (A Man After Midnight),3vkQ5DAB1qQMYO4Mr9zJN6
I'm Every Woman,2M55R2A9IAhLdsCGFj8r8k
Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz
You're The One That I Want - From “Grease”,0B9x2BRHqj3Qer7biM3pU3
Your Song,747fyAuUDG3feXRd6pILnx
I Will Survive - Single Version,7cv28LXcjAC3GsXbUvXKbX
You Make Me Feel Like Dancing,5WFsvB6T0U90KxsuXKGmL0
A Case of You,7shVwhUdVbHpykOfbzvDc1
Don't It Make My Brown Eyes Blue,0d8U9eJajtUmiJVXbIO624
Bohemian Rhapsody - 2011 Mix,4u7EnebtmKWzUH433cf5Qv
Waterloo,3Dy4REq8O09IlgiwuHQ3sk
Let Your Love Flow,064SVQsmWl5EF0zahmzkQk
Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp
Greased Lightnin',0hq5mE9kYU4Sy2PpdZwGol
Tiny Dancer,2TVxnKdb3tqe1nhQWwwZCO
Brandy (You're a Fine Girl),2BY7ALEWdloFHgQZG6VMLA
Everything I Own,52VIdyKqp1pJRSyUQaxKUA
Big Yellow Taxi,6UkMcAA19lTdjs22jtB7o2
Please Mr. Postman,74jZhGv0fdLaf9q8AZZ15k
Rich Girl - Remastered,5E3P9e1hvjyIOlFyqNB5eD
SOS,6yZv0Nl6BXABbXoPVpfF5y
Isn't She Lovely,6RANU8AS5ICU5PEHh8BYtH
Fire and Rain - 2019 Remaster,1oht5GevPN9t1T3kG1m1GO
Vincent,0VNzEY1G4GLqcNx5qaaTl6
Don't Stop Me Now - 2011 Mix,5T8EDUDqKcs6OSOwEsfqG7
I Will Always Love You,77bNe6jYY8yHdP7orXrz5I
Take It Easy - 2013 Remaster,4yugZvBYaoREkJKtbG08Qr
The Rose,562JrM9b7jiu8LgzV62x3o
(They Long To Be) Close To You,2kyVQg00pphEufGT59M2XH
"December, 1963 (Oh What a Night!)",1hQFF33xi8ruavZNyovtUN
I Want You to Want Me,1JkZg3eMQTmTn93E8Yd3UL
Annie's Song,4J0DbyODwZJcmIAiTSJfMF
Silly Love Songs - Remastered 2014,3uiMBldZ07pW0ySHDX5gzE
Killer Queen - 2011 Mix,2AKOOhml62GZNFWDN7VqzT
Dancing in the Moonlight,0q21FNwES2bbtcduB6kjEU
We Don't Talk Anymore - 2001 Remaster,3Ug96zKa29P3vICEEcYajZ
The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU
You're so Vain,2DnJjbjNTV9Nd5NOa1KGba
Ain't No Mountain High Enough,1KbuhBnzMHp4eq1q6flhWd
Jet Airliner,2zI3bUYn2pcF27of6i2oqK
The Way We Were,1vZTgn4JXWMahR8r99ug5H
Stumblin' In - 2017 Remaster,0EA8k9iH93YEJFaBuRt7Tc
We Are Family,5IKLwqBQG6KU6MP2zP80Nu
I'd Love You to Want Me,71CXzHYYOyNqgtVFpNdeCS
We Will Rock You - Remastered,4pbJqGIASGPr0ZpGpnWkDn
How Deep Is Your Love,2JoZzpdeP2G6Csfdq5aLXP
Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa
Do That To Me One More Time,0m4jVVZrsv0bLkAr1uM6UG
Sad Eyes - Remastered,3w3rLh6wmne91BS2rwgcog
Into the Mystic - 2013 Remaster,3lh3iiiJeiBXHSZw6u0kh6
You're No Good,23DZLSxCK6kM8FF2RlzKDl
Imagine - 2010 Mix,7pKfPomDEeI4TPT6EOYjn9
Kiss You All Over,3FGcQkWQlkeB82RdZwlw8V
American Girl,7MRyJPksH3G2cXHN8UKYzP
One of These Days,5bdGM6A3QTdrngOtufCS2L
Hot Child In The City - (Pre-Order Exclusive),69eihm0ByPDKtOnZ2B9mA7
Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s
Come Sail Away,0PsbWiVtix5FoTZ1s00mEl
She's Out of My Life - Single Version,6NGsHLZYGVAkXTFr75WWnn
Mandy,6iXQrhhgBisdfvS34EMTZ3
Burning Love,7zMUCLm1TN9o9JlLISztxO
Goodbye Yellow Brick Road - Remastered 2014,6Rvlwah55rEmg1ufhBz022
Listen to the Music,7Ar4G7Ci11gpt6sfH9Cgz5
American Pie,1fDsrQ23eTAVFElUMaf38X
Piano Man,70C4NyhjD5OZUMzvWZ3njJ
Life in the Fast Lane - 2013 Remaster,6gXrEUzibufX9xYPk3HD5p
Lean on Me,3M8FzayQWtkvOhqMn2V4T2
Easy,1JQ6Xm1JrvHfvAqhl5pwaA
Living Next Door to Alice,57TaM8GozkJBz90xvQ1xME
It's a Heartache,2pag2vElkdroT8hIO4Gozi
I Say a Little Prayer,0FD8KMG4pHp0O9clTpChjp
L-O-V-E,4QxDOjgpYtQDxxbWPuEJOy
Put Your Head On My Shoulder,2DpJ9T2RVRanZcYFHKOAfA
Runaway - Rerecorded,0E59YEu2gtTp8MoEWV8KFk
I Heard It Through The Grapevine,1tqT6DhmsrtQgyCKUwotiw
Breaking Up Is Hard to Do,7utoClKnLShFg6u6dZ20gp
A Whiter Shade of Pale - Original Single Version,78ZqE2tjAxbqEGGlvGnQfT
(What A) Wonderful World,2g2GkH3vZHk4lWzBjgQ6nY
Build Me Up Buttercup,6sPOmDulFtLzfX25zICNrC
California Dreamin' - Single Version,4s6LhHAV5SEsOV0lC2tjvJ
(Today I Met) The Boy I'm Gonna Marry,2Px4PrbPBMeWB1silbjI5H
Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj
Sweet Caroline,62AuGbAkt8Ox2IrFFb8GKV
Stand By Me,2KQM3kDM0zMBC9iynePBbS
Crying - with The Royal Philharmonic Orchestra,56SVBTiWKPVwqNxiNkCpKS
Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2
Then He Kissed Me,5usNPz6U1acDrkUYekGYDY
Dream A Little Dream Of Me,7sO8fLoq7H3er7C24UtLiF
Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC
Can't Take My Eyes Off You,13jJu9zoXOQnqiLaJsg41K
Both Sides Now,3NW1YMA8kfNVTzGJCGBS8m
Take Good Care Of My Baby - 1990 Remastered,1MR7XamWS0XH6vZxeeRdE0
Yesterday - Remastered 2009,3BQHpFgAp4l80e1XslIjNI
What the World Needs Now Is Love,4GipxMgLhzh1cFW5U1HH6t
Red Rubber Ball,213YUBpRZdZGCrtb2dcbzi
Sheila,5Mzu8smN6fRBCaUaTytD1W
One Fine Day,6vcG9EgeqJUSmmF65lxUm6
Daydream Believer,7uEcCGtM1FBBGIhPozhJjv
Do You Believe in Magic?,1udKn1oNKYQSQ9OmiIWCMu
Rhythm of the Rain,7GHf8dQ2wA71wYOuRsQCZP
Fly Me To The Moon (In Other Words),5b7OgznPJJr1vHNYGyvxau
Ca' the Yowes,0HHnXuY6ffEMYwkzvhtfDV
I Want To Hold Your Hand - Remastered 2015,4pbG9SUmWIvsROVLF0zF9s
The Story Of The Three Nails,6kkPxQc8fV5q1cExM4MecD
Here Comes the Night (feat. Van Morrison),3OfttbJAJNvkI4VwtZD2E7
Chapel Of Love,0SMRck5oZi9hc16L6FuRF6
This Eve of Parting,4pjBZvYhBqKscLO4NlU7TF
Everlasting Love,2Rp4qTPWa91ctCSq0pu3zv
This Diamond Ring,7n9i7x2fXDmgCsGExP5CrW
So Much In Love,6h0LLmMVZY108wNzD5UM6O
Don't Break The Heart That Loves You,7rmaDmGS76msXJMkTr34k9
Both Sides Now,020D3XeiDAAfLQoxlOjRjs
Hey Jude - Remastered 2009,3m7V717IKZqZLW5qUIOxdD
"B-A-B-Y (From ""Baby Driver"")",3t7VYEzgcTDWXpEmHQAOVs
Stuck on You,39zODpVtRvghMyfNjZ3BVK
Walkin' Back to Happiness,4YTYhsTsvNanQQI5PvKmNW
Sugar Shack,7g0RYi9itCZ1NqmE1h6RLp
This Will Be Our Year,02KpkaZbiutsR0ucxce4Sh
Harper Valley P.T.A.,2sZIclzhHlH8tzf7wry9hK
Baby I Need Your Loving,3aCbwWCYCT3MJjZeUnlcp4
How Sweet It Is (To Be Loved By You),2zF8ro2hX0aEYaqXQdEKW1
Different Drum,3k63RLvRgkgPGx0keOH3P6
In My Life - Remastered 2009,3KfbEIOC7YIv90FIfNSZpo
Black Christ of the Andes (St. Martin de Porres),4DggHO6d4yZzOHUCm47UO2
"Peppermint Twist, Pt. 1",4aVsTIBUfaTJZILDImbMKB
It's My Party,1Pq47iFLC5U7j8xeNiNcuS
(Your Love Keeps Lifting Me) Higher & Higher,4TBBPZks71c60whhq0PgdP
Silence Is Golden,1JOahj0KDKXLRRATAK2S4e
You Can't Hurry Love,2mTjtdoxpffwa5rXVyZZaS
Go Away Little Girl,5ewcbH8HRUcbDD0UsXa9by
Hey! Baby - Remastered,0obIo2GEab6qqms6t3JaMY
Leaving on a Jet Plane,6ZSTinOwx5dKFYc6iYyGDn
"I Can't Help Myself (Sugar Pie, Honey Bunch)",6b6IMqP565TbtFFZg9iFf3
On The Sunny Side Of The Ocean,3iGdWXfNMmyjljdYWCZrrP
(You Make Me Feel Like) A Natural Woman,5K09WxKdlkroDyEVyOSySy
Rag Doll,6kAROIu6CLVjulTqSPYmAP
Wouldn't It Be Nice - Remastered,2CQRYn5cTD2B9a1ONjhTN2
Goin' Back,6mM3QPK502fHwOYaj6ELmm
A World Without Love,4NNK7IAziJkwbXEFXCAkQv
Young Girl,3F64pIPqvcujnwvcVLVZ64
Ferry Cross the Mersey - Stereo; 1997 Remaster,3NFScsiDPfCzKgQQUL0674
My Girl,745H5CctFr12Mo7cqa1BMH
Be My Baby,2G2YzndIA6jeWFPBXhUjh5
Surf City,1Oewmmr12xuhgzvUJ9Q0cf
Sherry,2dhwZ8n7OCodPQUJ5fT0ex
"Fun, Fun, Fun",4T5SR1krNuVLOnxSjYb8nW
Cathy's Clown,3VpET40k33lJhKY650zLXP
Needles and Pins,0yGEtWW1560pa3KHMzh0uc
"Laugh, Laugh",65FH49fQfh5LMFNDvd0RgV
To Sir With Love,1C1dPegkqX6HMoWcAY5LWA
Come See About Me,307kcWJQNMdiYYKj1LgClU
I'm Gonna Make You Love Me,3Rhxe6P1im82NFVkt9X2qZ
I Want You Back,5LxvwujISqiB8vpRYv887S
Your Cheatin' Heart,0VlRf78uT5yo1nMpM19ltb
Big Girls Don't Cry,1QqheijBthTRPE3mT3IZxt
(There's) Always Something There To Remind Me,4UMFglAuTDcDj6rbmIS6tW
Don't Worry Baby - Remastered 2001,1GLmaPfulP0BrfijohQpN5
She'd Rather Be With Me,7Ko8eQ58gmHF8m3drHGUZT
Honey,2Qhvi6R73Zj3cpzRYzcAww
Hot Burrito #1,0fRAGPWGKsntkIB2uZ9zkd
Stop! In The Name Of Love - Single Version,52FlwUMMDnTK8TGkCag9Jd
It Takes Two,0UERoCKd24PKovd4BwRzBQ
Who's Lovin' You,6cZrsaNb4Zo9E5KHk7gcz5
"Moon River (From ""Breakfast at Tiffany's"")",24AIahNHzBxm9S12peXbnG
Walk Like a Man,4C76SOnBa9eQDwOwe11hPz
My Guy - Single Version,7arXVtGNJPa7aOHiKOeUsl
Comment te dire adieu - Remasterisé en 2016,6g5qyQrAcoBX4X7XjxBoTO
You Ain't Goin' Nowhere,6kPxXhjSvy8RsmZBAJUiFs
Everybody Loves Somebody,0Wd52AHQrrwwDbqVQF2dt6
God Only Knows - Remastered,6iGU74CwXuT4XVepjc9Emf
Breaking Up Is Hard to Do,7utoClKnLShFg6u6dZ20gp
"Return to Sender - From ""Girls! Girls! Girls!""",3uwIoa2emQILz6BmH6MtiW
Let's Fall In Love,6qEaTG7ZeWZuCYx2jMOPYi
All I Have to Do Is Dream,7dblNGnRXEBrVJunazs2U5
Put Your Head On My Shoulder,2DpJ9T2RVRanZcYFHKOAfA
Smoke Gets In Your Eyes,2vSxjnyrWrtxyfzO47EX6q
You Send Me - Mono,0vOe8JXoL7IwZwXw1jAKG6
It All Depends on You,3mPYh8UShQl4S4uHcE1026
If I Give My Heart to You (with The Mellomen),20G1XJaTwIm2IuwA3Pjg1d
I Love My Girl,4zrf65wjRl5fTioLYBAWbQ
The Lady Is A Tramp,0zQRCZgQK9yvoGD9crwLhu
If I Give My Heart To You,3Th9PrW487acngYYmeRf8W
May You Always,3VNjiS6wrDpESHRMvmqTYM
Someone Elses Roses,3NN3W2ru81bNYuQ70FNsZm
Do You Wanna Dance,7zhRwuai3EB0h27U3Ey1Nv
Let There Be You,7adTlhI6iKzuuN2ct6R73n
Puppy Love - Remix,1Gv8dvKmkHVaB1edYvW0Fr
But Not For Me,64QtLJjrbxGfO8xQeypj7b
Ninety-Nine Ways,2ioWrYkY5ONIOVDUJwG7mR
Stupid Cupid,0KM3fzzUBVW0vW7RmFh28v
Runaround,4yWlf1jgRtN25PrbwVwifd
Unchained Melody,57tILMwfGfxCANsZbB3frS
Then He Kissed Me,7jeOETwLUP84mPQzxlD5nh
Hot Diggity,3ZrH1oluxPsajApWCwM6an
Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,3B3jI9LaQyOwrtjdlnNOw0
Carolina in the Morning,43IBDNlOV2ngiv3aABixu3
Are You Really Mine,0zGEBFm2N0wLfZDSbwZ6Ga
Take Good Care Of My Baby - 1990 Remastered,1MR7XamWS0XH6vZxeeRdE0
More,4gvL4VnhP4GDNvxxFN5i2m
Seven Days,0LeKZnG9uJoWGeUvXNcpYM
Eddie My Love,0H6tXlUxeEQm0VS6NqRPqQ
My Happiness,0d5og8pIpf6AZx2qmSdbHo
Drinks On The House,4bP2APVXhxSSfUT7xc6NFW
Butterfingers,52eQdMMP9Ih73d5MEXZOKD
Stairway Of Love,2sfQ5FvhmSa0ECDKq3SXhv
One Fine Day,6vcG9EgeqJUSmmF65lxUm6
Poetry In Motion,4DXguzI17cyQaPjggc7fZR
Raindrops,7qObfYMPx2uAgwDu68ismJ
A Teenager In Love,0QGwOFQChzflLAmPq5NwKo
Only Sixteen - 2004 Remaster,3ZsOmWgZeYIPjkIJNXP2qt
Ain't Got No Home,7eNDbjwpEENQrC5gA2LqNg
Gigi,1TmXjTFkcQsNAhuozqY0YH
Mr. Wonderful,4G6jA7t2ylv1jj8D2HPprC
Only Because,6IR7YWcDTPptYhEf70y7oq
Marianne,3lD6DXZUB0j5RX7eOzk8Sc
She's Got You - Single Version,4H1POasJbrLNaQirsIH29e
To The Aisle,5VyJGb6l6rY8bBZH2RC6XD
No Other Love,546yOmNO0FJxVwmzvbxVN7
Sh-Boom - Single Version,5TiUTAPurormiQX9gE0CAQ
I've Grown Accustomed To Her Face - Remastered/1998,0BFCbH1cxzeUSJBVwJGRLg
Come Softly To Me,3h2EIsTewBG87Y9asIQN6d
Rockin' Robin,4FlYcJnfkeBpowEHJ72Bmt
You Wanted to Change Me,5WE7h4BxUue0Erwy2PP1v6
Lady Luck,2MWxpIwgwY4wc4tFs6NyhS
16 Candles,3Timk4Wy8wnJDCfq6O7YDW
My September Love,6eQj3pysFWrQk37XoSiSqw
Little Things Means A Lot,6p4ej7jNgVeIjVhxMTu7GS
I've Waited so Long,28w8vWE58ylcay07Pu2Awl
Rubber Ball,35gkASz2Cb1VryMGIuEPjX
I Met Him on a Sunday (Ronde Ronde),5dGVZ1Zj8RvCkVRMzTzvMq
Outside My Window,6uQlc0WC4jGIJhIKCIfHJo
Tennessee Waltz,0BHroBUvBAp561BYqC9LRK
Stranger In Paradise,7fVEEiMCp2upcIp3pecMrl
Sh-Boom,48oWH65xOkJu1v4dZUP9tt
Collette,3fZUqRHBbmh8jJdre51NMK
Pink Shoe Laces,2DifRe6kiKZjeB1IqFl2jJ
A Tear Fell,0bGU6dQkSPJhAZW76J1V03
"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)",6yhLR2sVn1IfsScVrR4ocr
Along Came Caroline,0Vmugi8usR2e5C7reip1Uj
Born Too Late,3JebzygT2LJdcS24gfZ6ti
('Til) I Kissed You,2erTdgDOZmjJNaNhjhWXhJ
Travelin' Man - Remastered,2jc4wyf3ys0zKCpxHRjEYx
Kisses Sweeter Than Wine,4nnYUZamF6cyio8MVk7qs7
Tiger,2PXn2xjxfGZNaznAzOOIJS
A House With Love In It,3A5z31t5M9KXI8VuaQTIdU
Close Your Eyes,3vlX5kFfQHDloPDV1cGENX
All the Things You Are,3TSdkwPeUfvgLwNTF8gfC0
These Foolish Things - Remastered 1995,7AHF3V7qRPhZV7gzJLZ3CL
Aisha,3EPBRfYQITXFknVSSHrRhs
One For Majid - Live,1xKMxT6PFOr4RJWhoisP0t
The Things We Did Last Summer,1cfMdMmJqBlLn4auevv0iB
If You Could See Me Now,0GExhcihMVjrKsad725W62
Skating In Central Park,1cpANF6zMBoFoxkoIjZHjv
Soulful Strut,5rWLLUMytrhz5KJwNjEn5q
Jack the Bear,2Sg3qUH02hlzKchItbq389
Hipsippy Blues,3iFlfQ0CXc9URaAvai8VUe
Stormy Weather,5PocwBP4qm33W4eQSZyVBZ
A Nightingale Sang In Berkeley Square,1xaTXPoDk4VOU9XhYX4KJM
Almost Like Being In Love,6CDQBADsdzJwc3qZ3OPDHH
So Tender,0Dt1B5dNfajRczQKZA87aL
When Sunny Gets Blue,1J9iVCaEriyoMXpj2XszhU
Nature Boy,7hDq6sOZ5Rl1XnSSfoOBRK
My Foolish Heart,6yKkA8HzwWTZ5taIMaG4Nm
Cloe,0cNc2tivyPqzgp13BSM7St
Stella By Starlight,3hY3MPL9hAITPgVfiVlL5K
Quick Trick,2EW1mFJaikQh0vxOoB7uGp
Young And Foolish,1WygPWqmNs4s2fxtjmtI3O
There's No Business Like Show Business,3AJSnSiVDz37q85LP2Rop0
All Alone,6TAW00MAPvS59yEoIgtOEI
Autumn Nocturne,4zPDjRgceGrR0Sm54YDTTf
The Shadow of Your Smile,0sRAziWSeUedBSKjapsy9F
Senor Mouse,6linlPbVWEecMEMfNcul1e
Blue World,5z8eOnPiOC22EYpniAX3Qg
I'll Remember April,3ztgYdmRbeUawQz5YtG78R
It Ain't Necessarily So,2qswPLZD9CbUoSidGNyxwm
Mirrors - Remastered 2004,4WU6x0MauVlAkpV6aTX4FM
Serenade To A Soul Sister - Remastered,1duGF26RKaTntfsJ0cTkzj
Soledad de Murcia,76XN6m7RzGYwnzngUGD6Tt
Alone Together - Rudy Van Gelder Remaster,3GOZbK2epuHzCt5YvvVFHO
Sunday,4tSY2oSX8fdedowKjFYWJH
Theme for Maxine,10IBJvHwySS2hN4IerZg3J
Crystal Silence,5F8rPLt2c52p0SK7kiH26b
My One And Only Love,1HEGcv63IZ7TPncpVKdVdN
Fair Weather - Remastered,3X3p3u03P8eFL8WTH0oaaU
Search For Peace,4qRJ7ZJyfzchEd2fjle7Bz
Weaver Of Dreams - Remastered 2003/Rudy Van Gelder Edition,4N6JkrGD78eLooaTDmwo9s
My Groove Your Move - Rudy Van Gelder Edition,5wcAcShxT5qvLJvuM6jkZt
Autumn Leaves,2iUrcZcAuVIahQD0dg9HLe
Questar,1ChYuSIoOFDVY6fHSXF6zS
Triste,7z4EbJbnbvWcP9Bg15fpgC
On The Sunny Side Of The Street,38R2EViAkYOFG8ZkG3GLtW
Windows,0m8tSPLHhjhGToD6LW0RPp
Pretty Ballad,3gMMHNUrq3rPeUfgQcAJ2H
Polka Dots And Moonbeams - Remastered,3Wadbk42UtsJOT5mCx9Bb0
Conference Of The Birds,5Vmt3ascqbh0QJCV1een0Q
It Could Happen To You,34xixFi5y3I5FIOH1ZWisx
Tell Me a Bedtime Story,6eimz6jvlZaPwtflDWCTa0
Bags' Groove,1ewQUavRnFAEwPqqwKQ0nF
Where We Used To Live,72PqmnVj86bfTnkFiQ9Mx9
Swahili,3XcolyPDfgNsoEUyucOPrL
He's Younger Than You Are,5NFVWkOSJy59BmocyuxJzH
Cool Out,0Js889gRvxbPo6Sij5vXCC
Lullaby Of The Leaves - 1998 Digital Remaster,08rTZ8jNknn8VBS3v2o8pT
Blue Bossa,4cf8WFHrmO1WNWeFrqsnTq
April In Paris - 2007 Remaster/Rudy Van Gelder Edition,3QuSHJUfvuOyeKMS32Wckj
Greasy,5rcEapnWT4NrPSFT5co106
"Take the ""A"" Train",4p4XgwnZJCYOWSvz8ruiOY
Joy Spring,2oMaXY0yiWhAEWD7SutXh2
Infant Eyes - Remastered1998/Rudy Van Gelder Edition,0IffIW3eyCx9aZ36IqOu5o
Gary's Theme - Remastered,6yrnPCDXguFp5eZTGmZawc
Softly As In A Morning Sunrise,4vWMrM0AwlhRlkAdQtC2zn
Free For All - 2004 Remaster/Rudy Van Gelder Edition,60HyLH6b6ClXi7jnT4XTZq
Dolphin Dance,4KGcpnAbGlvVgd2HFQvexI
'Round Midnight,1wl5b2lw3YagQtZiYZbQWP
Since I Fell For You - Rudy Van Gelder Edition / 2007 / Digital Remaster,6MXrGG7nff0FXBQJa5UF9P
Tango of Love,5GqNhtOoFnmGgSveLQTYfY
